ID,food_type,desc_text,cleaned
7012011,f,Chicken  Piri Piri Sauce,"['piri piri', 'chicken', 'sauce']"
8983823,f,Mixed Nuts,['mixed nut']
8618550,f,Cheese,['cheese']
4727635,f,Mushroom Omelette,"['mushroom', 'omelette']"
8575221,f,Cheese,['cheese']
4756140,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
7530421,b,Green Tea,['green tea']
342829,f,Brazil Nuts,['brazil nut']
8288748,f,Cheese,['cheese']
3625291,f,"Piri Piri Salmon Fillets, Poached Eggs","['piri piri', 'salmon', 'fillet', 'poached egg']"
7497472,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
3064074,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
8029092,b,Green Tea,['green tea']
5423778,f,Chicken  Piri Piri Sauce,"['piri piri', 'chicken', 'sauce']"
3308440,f,Mixed Nuts,['mixed nut']
2574088,f,"Piri Piri Chicken, Sweet Potato Rice","['piri piri', 'chicken', 'sweet potato', 'rice']"
7726971,f,Ive Cream Lolly,['cream']
7318812,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
8912673,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
6130494,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
9125067,f,Cheese On Sourdough,"['cheese', 'sourdough']"
4260639,f,"Piri Piri Chicken, Sweet Potato Wedges, Coleslaw","['piri piri', 'chicken', 'sweet potato', 'wedge', 'coleslaw']"
6047238,f,Berries And Cream,"['berry', 'cream']"
4959084,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
9365158,b,Green Tea,['green tea']
8287920,f,"Bacon And Egg, Sourdough Bread","['bacon', 'egg', 'sourdough bread']"
891018,f,Sunday Dinner,"['sunday', 'dinner']"
7809854,f,Berries And Cream,"['berry', 'cream']"
7432075,b,Coffee Black,['coffee black']
4048950,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
9713902,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
1876258,b,Coffee Black,['coffee black']
1861319,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
4791111,f,Green Tea,['green tea']
7265349,f,Cheese,['cheese']
5076,f,Omelette Mushroom,"['omelette', 'mushroom']"
5405640,b,Coffee Black,['coffee black']
8004475,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
7007773,f,Green Tea,['green tea']
6834200,f,Cheese,['cheese']
2223492,f,"Omelette, Salmon, Coleslaw","['omelette', 'salmon', 'coleslaw']"
7365756,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
3193392,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
8730788,f,Green Tea,['green tea']
465841,b,Green Tea,['green tea']
5448801,f,Cheese,['cheese']
9391718,f,Piri Piri Salmon Fillets,"['piri piri', 'salmon', 'fillet']"
2257018,b,Coffee Black,['coffee black']
7715195,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
621863,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
5866044,f,Cheese,['cheese']
9941088,f,Chicken In Louisiana Sauce,"['chicken', 'sauce']"
5085792,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
6913894,w,Water,['water']
9327063,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
205015,f,Sourdough Bread Bacon And Egg,"['sourdough bread', 'bacon', 'egg']"
4569924,f,Cornish Pasty  Sweet Potato,"['cornish pasty', 'sweet potato']"
1173277,f,"Berries And Cream, Mi","['berry', 'cream']"
8458664,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
8533349,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
6974983,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
8943840,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
5515946,f,Sunday Dinner,"['sunday', 'dinner']"
1074456,f,Berries And Cream,"['berry', 'cream']"
8947967,f,Ice Cream Lolly,['ice cream']
9581661,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
3128093,f,Green Tea,['green tea']
6908338,f,Green Tea,['green tea']
9420716,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
574183,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
4646045,b,Green Tea,['green tea']
8588681,f,Chicken Omelette Mushroom,"['chicken', 'omelette', 'mushroom']"
6288992,b,Coffee Black,['coffee black']
433762,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
4805115,f,Green Tea,['green tea']
3724729,f,"Chicken, Omelette Mushroom, Spinach","['chicken', 'omelette', 'mushroom', 'spinach']"
608810,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
5584630,f,Green Tea,['green tea']
8563770,f,"Chicken, Thai Chicken Omelette Spinach","['chicken', 'thai', 'chicken', 'omelette', 'spinach']"
3906162,f,Spinach,['spinach']
1963614,b,Coffee Black,['coffee black']
738000,f,Green Tea,['green tea']
5944318,f,Cheese,['cheese']
7028971,f,Brazil Nuts,['brazil nut']
2607564,b,Coffee Black,['coffee black']
7369543,f,Brazil Nuts,['brazil nut']
8342668,f,"Sweet Potato Rice, Chilli","['sweet potato', 'rice', 'chilli']"
8592178,f,Berries And Cream,"['berry', 'cream']"
3442761,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
2847178,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
1205748,f,"Green Tea, H","['green tea', 'h']"
4056187,f,Sausage Sourdough Bread Sandwich,"['sourdough bread', 'sausage', 'sandwich']"
1270648,f,"Walnuts, Yoghurt Coated Cranberries","['walnut', 'yoghurt', 'coated', 'cranberry']"
8791256,f,Ice Cream Lolly,['ice cream']
6955101,f,"Chicken On Sourdough, Beetroot","['chicken', 'sourdough', 'beetroot']"
5771395,f,Berries And Cream,"['berry', 'cream']"
8439873,b,Coffee Black,['coffee black']
6815835,f,Green Tea,['green tea']
7531735,b,Coffee Black,['coffee black']
4813756,f,Green Tea,['green tea']
6241573,f,Green Tea,['green tea']
9179217,f,Cheese,['cheese']
8224203,f,"Cod, Poached Eggs, Mushroom Tomatoes","['cod', 'poached egg', 'mushroom', 'tomato']"
5366347,f,Walnuts,['walnut']
2839178,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
8222432,f,"Sweet Potato Rice, Chicken In Coconut And Lime","['sweet potato', 'rice', 'chicken', 'coconut', 'lime']"
5263319,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
7295719,f,Walnuts,['walnut']
5087808,f,"Keto Fish Stew, Poached Eggs","['fish', 'stew', 'poached egg']"
7710724,b,Coffee Black,['coffee black']
1786120,f,Mixed Nuts,['mixed nut']
4993712,f,"Cod Fish Stew, Poached Eggs","['cod', 'fish', 'stew', 'poached egg']"
8147636,b,Coffee Black,['coffee black']
5017672,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
8272476,f,"Chicken In Coconut And Lime, Sweet Potato Rice","['chicken', 'coconut', 'lime', 'sweet potato', 'rice']"
7156634,f,Mixed Nuts,['mixed nut']
9803273,b,Coffee Black,['coffee black']
7144433,b,Coffee Black,['coffee black']
6928796,f,Cheese On Sourdough,"['cheese', 'sourdough']"
6438826,f,"Nandos Chicken, Sweet Potato Wedges","['nandos', 'chicken', 'sweet potato', 'wedge']"
9905062,f,Berries And Cream,"['berry', 'cream']"
9850761,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
6382720,f,Cheese On Sourdough,"['cheese', 'sourdough']"
6916339,f,Licorice Stick,"['licorice', 'stick']"
9539078,f,Sunday Dinner,"['sunday', 'dinner']"
7004369,f,Berries And Cream,"['berry', 'cream']"
5275978,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
1785387,f,Green Tea,['green tea']
1522756,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
3730937,f,Green Tea,['green tea']
1333589,f,Mixed Nuts,['mixed nut']
4321914,f,Cod Fish Stew,"['cod', 'fish', 'stew']"
81654,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
8689124,f,Green Tea,['green tea']
1111543,f,"Plaice Fish Stew, 3 Poached Eggs","['fish', 'stew', 'poached egg']"
9886657,f,Brazil Nuts,['brazil nut']
7997896,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
897711,f,Green Tea,['green tea']
6816610,f,Brazil Nuts,['brazil nut']
6657965,f,"Haddock Stew, Poached Eggs","['stew', 'poached egg']"
9848238,b,Coffee Black,['coffee black']
8364456,b,Green Tea,['green tea']
2097211,f,"Brazil Nuts, Cheese","['brazil nut', 'cheese']"
9124578,f,"Jerk Chicken, Coleslaw","['jerk', 'chicken', 'coleslaw']"
2422896,f,Goji And Coconut Protein Balls,"['protein ball', 'coconut']"
5705748,b,Coffee Black,['coffee black']
1286073,f,"Cheese On Sourdough, Pickle","['cheese', 'sourdough', 'pickle']"
6210312,f,"Nandos Chicken, Sweet Potato Wedges, Chargrill Veg","['nandos', 'chicken', 'sweet potato', 'wedge', 'veg']"
6247308,f,Berries And Cream,"['berry', 'cream']"
6793547,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
8825148,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
4692031,f,Sunday Dinner,"['sunday', 'dinner']"
7517693,f,Berries And Cream,"['berry', 'cream']"
1707371,b,Coffee Black,['coffee black']
7173617,b,Green Tea,['green tea']
2475830,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
5032102,b,Coffee Black,['coffee black']
5934611,f,Green Tea,['green tea']
3188001,f,"Cod Fish Stew, Poached Eggs","['cod', 'fish', 'stew', 'poached egg']"
741340,f,Mixed Nuts,['mixed nut']
2648882,b,Coffee Black,['coffee black']
5870626,f,Green Tea,['green tea']
5508633,f,Cheese And Nuts,"['cheese', 'nut']"
115133,f,"Chorizo And Scallops, Mushrooms, Coleslaw","['chorizo', 'scallop', 'mushroom', 'coleslaw']"
2945594,b,Coffee Black,['coffee black']
7340071,f,Green Tea,['green tea']
8672700,f,"Cheese, Walnuts","['cheese', 'walnut']"
7101079,f,"Frittata, Mushroom  Peppers Onions","['frittata', 'mushroom', 'pepper', 'onion']"
364756,b,Coffee Black,['coffee black']
1848783,f,"Keto Jerk Chicken, Sweet Potato Rice","['jerk', 'chicken', 'sweet potato', 'rice']"
5695990,f,Blacksticks Cheese,['cheese']
8475410,b,Coffee Black,['coffee black']
7654882,w,Water With Vit C Zero Cals,"['vit c', 'water', 'zero', 'cals']"
9035711,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
1787773,f,"Keto Jerk Chicken, Sweet Potato Wedges, Coleslaw","['jerk', 'chicken', 'sweet potato', 'wedge', 'coleslaw']"
5733638,f,Berries And Cream,"['berry', 'cream']"
3032961,f,Ice Cream Lolly,['ice cream']
2909933,b,Coffee Black,['coffee black']
9021377,f,"Stir Fry Chicken Basil Chilli, Noodles","['stir fry', 'chicken', 'basil', 'chilli', 'noodle']"
5433852,f,Berries And Cream,"['berry', 'cream']"
7383902,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
2220646,f,"Piri Piri Salmon Fillets, Poached Eggs","['piri piri', 'salmon', 'fillet', 'poached egg']"
5826002,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
5933714,f,Brazil Nuts,['brazil nut']
2469858,f,"Trout, Coleslaw, Mushroom Tomatoes","['trout', 'coleslaw', 'mushroom', 'tomato']"
3872047,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
9789927,f,Cheese And Nuts,"['cheese', 'nut']"
6719351,f,"Trout, Scrambled Egg, Mushroom Tomatoes","['trout', 'scrambled egg', 'mushroom', 'tomato']"
2894147,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
5151641,f,Cheese And Nuts,"['cheese', 'nut']"
919974,f,"Cod Fish Stew, Poached Eggs","['cod', 'fish', 'stew', 'poached egg']"
8680725,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
5359680,f,Cheese And Nuts,"['cheese', 'nut']"
9011496,f,"Jerk Chicken, Salad, Coleslaw","['jerk', 'chicken', 'salad', 'coleslaw']"
5851601,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
4708296,f,"Cheese On Sourdough, Pickle","['cheese', 'sourdough', 'pickle']"
3278692,f,Chicken Kebab Garlic Mayo,"['chicken', 'kebab', 'garlic', 'mayo']"
8898536,f,Berries And Cream,"['berry', 'cream']"
6767065,b,Coffee Black,['coffee black']
6786482,f,Sausage Sourdough Bread Sandwich,"['sourdough bread', 'sausage', 'sandwich']"
7141876,f,Ive Cream Lolly,['cream']
3215724,f,"Cheese On Sourdough, Beetroot, Scotch Egg, Coleslaw, Sweet Potato Wedges","['cheese', 'sourdough', 'beetroot', 'scotch', 'egg', 'coleslaw', 'sweet potato', 'wedge']"
5215398,f,Berries And Cream,"['berry', 'cream']"
5279000,b,Coffee Black,['coffee black']
9438814,f,"Mixed Salad, Salmon, Scotch Egg","['mixed salad', 'salmon', 'scotch', 'egg']"
4115153,f,Berries And Cream,"['berry', 'cream']"
8452921,b,Coffee Black,['coffee black']
1881029,f,"Pecan Nuts, Cheese","['pecan', 'nut', 'cheese']"
5352381,b,Coffee Black,['coffee black']
3380695,f,"Piri Piri Salmon Fillets, Cottage Cheese, Mixed Salad","['piri piri', 'salmon', 'fillet', 'cottage cheese', 'mixed salad']"
9972738,b,Coffee Black,['coffee black']
2403986,f,Cheese And Nuts,"['cheese', 'nut']"
1178174,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
9855907,f,"Keto Jerk Chicken, Sweet Potato Rice","['jerk', 'chicken', 'sweet potato', 'rice']"
6239972,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
7815787,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
3007348,f,Trek Bar,"['trek', 'bar']"
6880689,f,"Keto Jerk Chicken, Beetroot Falafel","['jerk', 'chicken', 'beetroot', 'falafel']"
358178,f,Berries And Cream,"['berry', 'cream']"
6709088,f,"Sourdough Chicken Sandwich, Beetroot","['chicken sandwich', 'sourdough', 'beetroot']"
1151613,f,"Sweet Potato And Sauerkraut, Lamb","['sweet potato', 'sauerkraut', 'lamb']"
6551205,f,Berries And Cream,"['berry', 'cream']"
1007616,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
8900307,f,"Omelette Mushroom, Beetroot Falafel, Coleslaw","['omelette', 'mushroom', 'beetroot', 'falafel', 'coleslaw']"
3322080,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
5666538,f,"Chicken Salad, Coleslaw","['chicken salad', 'coleslaw']"
3811446,f,"Chicken Salad, Egg, Coleslaw","['chicken salad', 'egg', 'coleslaw']"
6972445,f,Coffee Black No Sugar,"['coffee black', 'no sugar']"
2565283,f,Cajun Chicken,['chicken']
2918157,f,Mushrooms,['mushroom']
8604656,f,"Cheese, Pecan Nuts","['cheese', 'pecan', 'nut']"
1341598,b,Coffee Black No Sugar,"['coffee black', 'no sugar']"
7923190,f,Blue Stilton Cheese,"['blue', 'cheese']"
3746773,f,"Forgot To Photo, Chicken Drumsticks, Coleslaw, Asparagus","['chicken', 'drumstick', 'coleslaw', 'asparagus']"
7238989,f,"Cheese On Sourdough, Pickle","['cheese', 'sourdough', 'pickle']"
4417411,f,"Pork Pie, Scotch Egg, Coleslaw, Sweet Potato Pakora","['pork', 'pie', 'scotch', 'egg', 'coleslaw', 'sweet potato']"
8331671,f,Berries And Cream,"['berry', 'cream']"
4371530,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
8428583,f,"Chicken, Sweet Potato And Sauerkraut, Coleslaw, Asparagus","['chicken', 'sweet potato', 'sauerkraut', 'coleslaw', 'asparagus']"
7638525,f,Berries And Cream,"['berry', 'cream']"
4922670,f,"Flame Grilled Chicken, Sweet Potato And Sauerkraut, Mushrooms, Coleslaw","['grilled chicken', 'flame', 'sweet potato', 'sauerkraut', 'mushroom', 'coleslaw']"
7319183,b,Coffee Black,['coffee black']
8725444,f,"Omlette, Chargrilled Peppers  Asparagus, Onion, Cottage Cheese","['omelette', 'pepper', 'asparagus', 'onion', 'cottage cheese']"
2055971,b,Coffee Black,['coffee black']
5876781,f,"Omlette, Chargrilled Peppers  Asparagus, Onion, Sweet Potato Pakora, Tomatoes, Cottage Cheese","['omelette', 'pepper', 'asparagus', 'onion', 'sweet potato', 'tomato', 'cottage cheese']"
4635601,b,Coffee Black,['coffee black']
7479056,b,Green Tea,['green tea']
4885966,f,"Omlette, Tomatoes, Chargrilled Peppers  Asparagus, Coleslaw, Red Onion","['omelette', 'tomato', 'pepper', 'asparagus', 'coleslaw', 'red onion']"
7435660,b,Coffee Black,['coffee black']
7358711,b,Green Tea,['green tea']
6266519,f,"Chicken, Red Onion, Mushrooms, Asparagus, Red Pepper, Boiled Egg, Coleslaw, Sweet Potato Pakora","['chicken', 'red onion', 'mushroom', 'asparagus', 'red pepper', 'boiled egg', 'coleslaw', 'sweet potato']"
2121941,b,Coffee Black,['coffee black']
1466998,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
5595450,f,"Chilli, Sweet Potato Pakora, Mediterranean Veg","['chilli', 'sweet potato', 'veg']"
1715222,f,Mixed Berries Double Cream,"['mixed berry', 'double', 'cream']"
8811708,b,Coffee Black,['coffee black']
3159449,f,Cheese On Sourdough,"['cheese', 'sourdough']"
619660,f,"Meatballs With Tzatziki Filling, Sourdough Bread","['meatball', 'filling', 'sourdough bread']"
2337510,f,Berries And Cream,"['berry', 'cream']"
5756312,b,Coffee Black,['coffee black']
4370010,b,Green Tea,['green tea']
1423198,b,Coffee Black,['coffee black']
1165080,b,Green Tea,['green tea']
3019706,f,"Omlette, Coleslaw, Mixed Salad","['omelette', 'coleslaw', 'mixed salad']"
6368975,b,Coffee Black,['coffee black']
4999176,b,Green Tea,['green tea']
8444845,f,Cheese,['cheese']
2297893,f,"Cajun Chicken, Sauerkraut, Coleslaw, Mixed Salad","['chicken', 'sauerkraut', 'coleslaw', 'mixed salad']"
9076914,b,Coffee Black,['coffee black']
1249068,b,Green Tea,['green tea']
3299709,f,"Piri Piri Salmon Fillets, Chargrilled Peppers  Asparagus, Coleslaw","['piri piri', 'salmon', 'fillet', 'pepper', 'asparagus', 'coleslaw']"
260030,b,Coffee Black,['coffee black']
5148203,f,"Chicken, Prawns, Sweet Potato Pakora, Coleslaw","['chicken', 'prawn', 'sweet potato', 'coleslaw']"
3743683,f,"Cheese On Sourdough, Pickle","['cheese', 'sourdough', 'pickle']"
9655880,f,"Jerk Chicken, Rice N Peas, Coleslaw","['jerk', 'chicken', 'rice', 'n', 'pea', 'coleslaw']"
2218630,b,Coffee Black,['coffee black']
9633927,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
4623470,f,"Chicken, Coleslaw, Sweet Potato And Sauerkraut","['chicken', 'coleslaw', 'sweet potato', 'sauerkraut']"
1415749,f,Mixed Berries Double Cream,"['mixed berry', 'double', 'cream']"
67670,b,Coffee Black,['coffee black']
8147301,f,"Jerk Chicken, Sprouting Broccoli, Coleslaw","['jerk', 'chicken', 'sprouting', 'broccoli', 'coleslaw']"
296623,b,Coffee Black,['coffee black']
9982307,f,"Jerk Chicken, Sprouting Broccoli, Red Pepper, Mexican Coleslaw","['jerk', 'chicken', 'sprouting', 'broccoli', 'red pepper', 'mexican', 'coleslaw']"
1938479,b,Coffee Black,['coffee black']
2137380,b,Coffee Black,['coffee black']
6477548,f,"Omlette, Chargrilled Peppers  Asparagus, Mexican Coleslaw, Sweet Potato Pakora","['omelette', 'pepper', 'asparagus', 'mexican', 'coleslaw', 'sweet potato']"
8198834,b,Coffee Black,['coffee black']
1071363,f,"Basa Fillets, Asparagus, Coleslaw, Crustless Quiche","['basa', 'fillet', 'asparagus', 'coleslaw', 'crustless', 'quiche']"
3832803,b,Coffee Black,['coffee black']
2292013,f,"Cajun Chicken, Crustless Quiche, Mexican Coleslaw, Mushrooms","['chicken', 'crustless', 'quiche', 'mexican', 'coleslaw', 'mushroom']"
7303283,b,Coffee Black,['coffee black']
6075520,f,"Cheese On Sourdough, Beetroot","['cheese', 'sourdough', 'beetroot']"
9259501,f,Chicken Frajhtas,['chicken']
8481631,f,Mixed Berries Double Cream,"['mixed berry', 'double', 'cream']"
2543400,f,Cheese On Sourdough,"['cheese', 'sourdough']"
1936389,f,Chicken Salad Sourdough Wraps,"['chicken salad', 'sourdough', 'wrap']"
7131537,f,Mixed Berries Double Cream,"['mixed berry', 'double', 'cream']"
2073798,b,Coffee Black,['coffee black']
2608445,f,"Liver And Onions, Sprouting Broccoli","['onion', 'sprouting', 'broccoli']"
8524478,b,Coffee Black,['coffee black']
8654156,b,Coffee Black,['coffee black']
1152708,f,"Fish Stir Fry, Poached Eggs","['stir fry', 'fish', 'poached egg']"
2097165,b,Coffee Black,['coffee black']
4154175,f,"Omlette, Stir Fry Vegetables","['omelette', 'stir fry', 'vegetable']"
6947186,b,Coffee Black,['coffee black']
7355334,f,"Hake And Mediterranean Veg, Poached Eggs","['hake', 'veg', 'poached egg']"
4198892,b,Coffee Black,['coffee black']
3707464,f,"Slow Cooked Brisket, Curried Sweet Potatoe Wedges","['slow', 'cooked', 'brisket', 'sweet potatoe', 'wedge']"
1962841,f,"Keto Strawberry Fluff, Blueberries Grapes  Pear","['strawberry', 'blueberry', 'grape', 'pear']"
5546876,b,Coffee Black,['coffee black']
8654656,f,"Cheese Sourdough Sandwich, Beetroot","['cheese', 'sourdough', 'sandwich', 'beetroot']"
870184,f,"Slow Cooked Brisket, Sweet Potato Pakora, Cabbage Bread","['slow', 'cooked', 'brisket', 'sweet potato', 'cabbage', 'bread']"
7282258,f,"Keto Strawberry Fluff, Mixed Berries","['strawberry', 'mixed berry']"
4633851,b,Coffee Black,['coffee black']
1161842,f,"Slow Cooked Brisket, Sourdough Bread","['slow', 'cooked', 'brisket', 'sourdough bread']"
9334482,f,"Grill Steaks, Mexican Coleslaw, Sweet Potato Pakora, Avacado","['steak', 'mexican', 'coleslaw', 'sweet potato', 'avocado']"
1676597,f,"Strawberries And Cream, Dark Chocolate","['strawberry', 'cream', 'dark chocolate']"
2234084,b,Coffee Black,['coffee black']
2182554,f,"Fish Stew, Asparagus","['fish', 'stew', 'asparagus']"
4524153,b,Coffee Black,['coffee black']
4391662,b,Coffee Black,['coffee black']
7309213,b,Coffee Black,['coffee black']
4323119,f,"Cajun Chicken, Stir Fry Vegetables, Mexican Coleslaw","['chicken', 'stir fry', 'vegetable', 'mexican', 'coleslaw']"
7671693,b,Coffee Black,['coffee black']
4518914,f,"Jerk Chicken, Avacado, Coleslaw","['jerk', 'chicken', 'avocado', 'coleslaw']"
4407351,f,"Blueberry Fluff, Mixed Berries","['blueberry', 'mixed berry']"
9309375,b,Coffee Black,['coffee black']
389095,f,"Cheese Sourdough Sandwich, Pickle","['cheese', 'sourdough', 'sandwich', 'pickle']"
8103366,f,"Jerk Chicken, Beetroot Falafel, Avacado, Coleslaw","['jerk', 'chicken', 'beetroot', 'falafel', 'avocado', 'coleslaw']"
2292492,f,"Keto Strawberry Fluff, Mixed Berries, Dark Chocolate","['strawberry', 'mixed berry', 'dark chocolate']"
8107406,f,"Cheese Sourdough Sandwich, Beetroot","['cheese', 'sourdough', 'sandwich', 'beetroot']"
4729492,f,"Chicken, Sweet Potato And Sauerkraut, Beetroot Falafel","['chicken', 'sweet potato', 'sauerkraut', 'beetroot', 'falafel']"
6463269,f,"Mixed Berries Double Cream, Dark Chocolate","['mixed berry', 'double', 'cream', 'dark chocolate']"
670858,b,Coffee Black,['coffee black']
1868539,f,"Sweet Potato And Sauerkraut, Sprouting Broccoli, Avacado, Apple Almond Red Cabbage","['sweet potato', 'sauerkraut', 'sprouting', 'broccoli', 'avocado', 'red cabbage', 'apple', 'almond']"
2604710,b,Coffee Black,['coffee black']
1854447,f,"3 Poached Eggs, Asparagus, Red Onion, Mushrooms, Avacado","['poached egg', 'asparagus', 'red onion', 'mushroom', 'avocado']"
2985522,b,Coffee Black,['coffee black']
4662719,f,"Omlette, Asparagus, Mediterranean Veg, Coleslaw","['omelette', 'asparagus', 'veg', 'coleslaw']"
2249030,f,"Omlette, Red Onion, Sprouting Broccoli, Mushrooms","['omelette', 'red onion', 'sprouting', 'broccoli', 'mushroom']"
4352923,f,"Chicken Kebabs, Avacado, Mexican Coleslaw","['chicken', 'kebab', 'avocado', 'mexican', 'coleslaw']"
4692625,b,Coffee Black,['coffee black']
1833091,f,"Beetroot Falafel, Ghost Chicken Wings, Peri Peri Chicken Livers","['beetroot', 'falafel', 'chicken wing', 'chicken']"
7673361,f,"Keto Strawberry Fluff, Blueberry, Grapes","['strawberry', 'blueberry', 'grape']"
2587051,b,Coffee Black,['coffee black']
7898675,f,"Cheese Sourdough Sandwich, Beetroot","['cheese', 'sourdough', 'sandwich', 'beetroot']"
5455304,f,"Shredded Beef Brisket, Sweet Potato Wedges, Stuffed Mushrooms","['shredded', 'beef', 'brisket', 'sweet potato', 'wedge', 'stuffed', 'mushroom']"
2028877,f,"Keto Strawberry Fluff, Strawberries, Dark Chocolate","['strawberry', 'strawberry', 'dark chocolate']"
5683596,b,Coffee Black,['coffee black']
1665027,f,Grilled Sourdough Cheese Avacado,"['grilled', 'sourdough', 'cheese', 'avocado']"
4551923,f,"Left Over Brisket, Sprouting Broccoli","['left', 'brisket', 'sprouting', 'broccoli']"
4357256,f,"Oml, Sprouting Broccoli, Mexican Coleslaw","['sprouting', 'broccoli', 'mexican', 'coleslaw']"
9095129,b,Coffee Black,['coffee black']
9015528,f,"Omlette, Asparagus, Mexican Coleslaw","['omelette', 'asparagus', 'mexican', 'coleslaw']"
7111059,b,Coffee Black,['coffee black']
1361224,f,"Omlette, Sprouting Broccoli, Mexican Coleslaw","['omelette', 'sprouting', 'broccoli', 'mexican', 'coleslaw']"
7904494,b,Coffee Black,['coffee black']
7409699,f,"Peri Peri Chicken Livers, Sweet Potato Pakora, Mushrooms","['chicken', 'sweet potato', 'mushroom']"
6850726,f,"Keto Strawberry Fluff, Blueberry, Grapes","['strawberry', 'blueberry', 'grape']"
7582529,f,Grilled Sourdough Cheese Avacado,"['grilled', 'sourdough', 'cheese', 'avocado']"
7410633,f,"Keto Strawberry Fluff, Strawberries, Blueberry","['strawberry', 'strawberry', 'blueberry']"
9150719,f,Grilled Sourdough Cheese Avacado,"['grilled', 'sourdough', 'cheese', 'avocado']"
6349831,f,"Keto Strawberry Fluff, Strawberries, Grapes","['strawberry', 'strawberry', 'grape']"
3216689,f,"Chicken, Sweet Potato Pakora, Cabbage Bread, Nacho Dip","['chicken', 'sweet potato', 'cabbage', 'bread', 'nacho']"
1633526,b,Coffee Black,['coffee black']
7606463,f,"Steak, Mushrooms, Cottage Cheese","['steak', 'mushroom', 'cottage cheese']"
6887074,b,Coffee Black,['coffee black']
6630986,b,Coffee Black,['coffee black']
1979594,f,Scallops Chicken Mushrooms,"['scallop', 'chicken', 'mushroom']"
4133374,b,Coffee Black,['coffee black']
8041536,f,"Chicken Drumsticks, Steak Kebab, Guacamole","['chicken', 'drumstick', 'steak', 'kebab', 'guacamole']"
3509024,f,"Protien Sludge, Strawberries, Blueberry","['protein', 'strawberry', 'blueberry']"
4933113,b,Coffee Black,['coffee black']
5472166,f,Half An Avacado Cheese Guacamole,"['half avocado', 'cheese', 'guacamole']"
1684436,f,Penang Fish Curry,"['fish', 'curry']"
4594767,b,Coffee Black,['coffee black']
