,ID,food_type,desc_text,cleaned
1512,7704419,w,Water,['water']
1513,2996991,f,Oat Seed Date Bar,"['oat', 'seed', 'date', 'bar']"
1514,1276396,w,Water,['water']
1515,8074901,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1516,8850502,f,"Buckwheat Pancakes, Strawberry Blueberry Sauce, Sunflower Seed Butter","['buckwheat', 'pancake', 'strawberry blueberry', 'sauce', 'sunflower seed', 'butter']"
1517,8142998,f,"Turkey Sausage, Avocado, Sweet Potato, Sauerkraut, Green Beans","['turkey sausage', 'avocado', 'sweet potato', 'sauerkraut', 'green bean']"
1518,9369724,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1519,1560897,f,"Spinach, Avocado, Olive Oil, Chicken, Pumpkin Overnight Oats","['spinach', 'avocado', 'olive oil', 'chicken', 'overnight oat', 'pumpkin']"
1520,1337694,b,Coffee,['coffee']
1521,7058589,m,"Hydrolyzed Collagen, Multivitamin, Probiotic, Omega Supplement","['collagen', 'multivitamin', 'probiotic', 'omega', 'supplement']"
1522,4715656,w,Water,['water']
1523,8782590,w,Water,['water']
1524,6311172,f,"Walnuts, Oat Seed Date Bar","['walnut', 'oat', 'seed', 'date', 'bar']"
1525,9247610,w,Water,['water']
1526,7566129,w,Water,['water']
1527,8289578,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
1528,3254387,b,Coffee,['coffee']
1529,783247,m,"Probiotic, Multivitamin, Omega Supplement","['probiotic', 'multivitamin', 'omega', 'supplement']"
1530,7485575,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1531,4990161,f,"Spinach, Turkey Sausage, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'turkey sausage', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
1532,8022778,b,Coffee,['coffee']
1533,4998597,m,Hydrolyzed Collagen,['collagen']
1534,332226,w,Water,['water']
1535,6518307,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1536,2164262,w,Water,['water']
1537,3283207,b,Coffee,['coffee']
1538,8248076,m,"Probiotic, Omega Supplement, Multivitamin, Hydrolyzed Collagen","['probiotic', 'omega', 'supplement', 'multivitamin', 'collagen']"
1539,3116841,b,Coffee,['coffee']
1540,1690377,f,"Ground Beef, Tomato Sauce, Cheese","['ground beef', 'tomato sauce', 'cheese']"
1541,5520382,f,Watermelon,['watermelon']
1542,1712731,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1543,4752623,f,"Spinach, Turkey Sausage, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'turkey sausage', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
1544,4392733,w,Water,['water']
1545,5412224,w,Water,['water']
1546,3665082,w,Water,['water']
1547,9975352,w,Water,['water']
1548,2846177,w,Water,['water']
1549,9517546,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
1550,5550517,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1551,2253234,w,Water,['water']
1552,58496,b,Coffee,['coffee']
1553,1214681,m,"Probiotic, Omega Supplement, Multivitamin, Hydrolyzed Collagen","['probiotic', 'omega', 'supplement', 'multivitamin', 'collagen']"
1554,8079778,f,"Spinach, Turkey Sausage, Avocado, Olive Oil","['spinach', 'turkey sausage', 'avocado', 'olive oil']"
1555,6019229,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1556,4514182,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1557,6622572,w,Water,['water']
1558,1962402,w,Water,['water']
1559,1726227,w,Water,['water']
1560,9034777,f,"Buckwheat Crepes, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'crepe', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
1561,5062005,b,Coffee,['coffee']
1562,1975210,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1563,1372934,w,Water,['water']
1564,6627880,m,"Probiotic, Multivitamin, Hydrolyzed Collagen","['probiotic', 'multivitamin', 'collagen']"
1565,4555088,w,Water,['water']
1566,2049247,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1567,4009467,b,Coffee,['coffee']
1568,3017625,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
1569,2660317,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
1570,5284518,w,Water,['water']
1571,5017301,f,"Green Beans, Cucumber, Avocado, Olive Oil, Chicken","['green bean', 'cucumber', 'avocado', 'olive oil', 'chicken']"
1572,2712389,w,Water,['water']
1573,1982005,f,"Walnuts, Oat Seed Date Bar","['walnut', 'oat', 'seed', 'date', 'bar']"
1574,4373481,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1575,8954647,b,Coffee,['coffee']
1576,5390234,f,"Buckwheat Pancakes, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'pancake', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
1577,267653,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
1578,9425999,b,Coffee,['coffee']
1579,44838,w,Water,['water']
1580,3323657,f,"Spinach, Avocado, Chicken, Olive Oil","['spinach', 'avocado', 'chicken', 'olive oil']"
1581,5800635,f,"Chicken, Potato, Peas","['chicken', 'potato', 'pea']"
1582,3097041,w,Water,['water']
1583,2646827,w,Water,['water']
1584,2086482,f,"Walnuts, Oat Seed Date Bar","['walnut', 'oat', 'seed', 'date', 'bar']"
1585,5910364,w,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1586,3857985,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1587,3603650,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
1588,9516497,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
1589,1725161,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
1590,809179,b,Coffee,['coffee']
1591,1048860,f,"Spinach, Avocado, Chicken, Olive Oil","['spinach', 'avocado', 'chicken', 'olive oil']"
1592,4498881,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
1593,4308438,w,Water,['water']
1594,7130269,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1595,6435824,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
1596,6628497,m,"Probiotic, Multivitamin, Hydrolyzed Collagen, Omega Supplement","['probiotic', 'multivitamin', 'collagen', 'omega', 'supplement']"
1597,2512349,b,Coffee,['coffee']
1598,8752423,f,Coffe,['coffee']
1599,4818701,b,Coffee,['coffee']
1600,8650477,b,Coffee,['coffee']
1601,4096089,f,Toasted Pbj White Bread,"['white bread', 'toasted', 'pbj']"
1602,7259727,w,Water,['water']
1603,8607853,m,"Evening Primrose, Vitamin E, Vitamin D, Fish Oil, B Complex, B2","['evening primrose', 'vitamin e', 'vitamin', 'fish oil', 'b complex', 'b']"
1604,2839598,w,Water,['water']
1605,5550530,f,Choc Chip Granola,"['choc chip', 'granola']"
1606,5896418,f,Apple,['apple']
1607,9486099,w,Water,['water']
1608,6692303,f,Sour Patch Kids,['sour patch kid']
1609,8354515,f,Cheese Burger,['cheese burger']
1610,836761,f,Strawberries,['strawberry']
1611,7547326,w,Water,['water']
1612,4129260,b,Rose Wine,['rose wine']
1613,1257936,f,Choclate Chip Cookies,['chocolate chip cooky']
1614,5077672,m,Amitriptyline 10 Mg,['mg']
1615,2759990,f,Pizza Slice,['pizza slice']
1616,7810744,f,Coffe,['coffee']
1617,6307891,w,Water,['water']
1618,2943112,f,Tacos,['taco']
1619,9554358,w,Water,['water']
1620,430153,f,Chips,['chip']
1621,12919,f,Roast Beef Sandwich,['roast beef sandwich']
1622,868952,f,Pasta Salad,['pasta salad']
1623,7254630,f,Broccoli Salad,"['broccoli', 'salad']"
1624,9726721,f,Doritos,['doritos']
1625,6424155,f,Cake,['cake']
1626,8618193,f,Choc Chip Granola,"['choc chip', 'granola']"
1627,7751191,w,Water,['water']
1628,4170566,m,Amitriptyline 10 Mg,['mg']
1629,7429540,f,Coffe,['coffee']
1630,7956256,b,Coffee,['coffee']
1631,3072986,f,Grain Tofu Bowl,"['grain', 'tofu', 'bowl']"
1632,8843383,w,Water,['water']
1633,2464941,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
1634,2579229,m,Amitriptyline 10 Mg,['mg']
1635,9531529,f,Choc Chip Granola,"['choc chip', 'granola']"
1636,6524945,f,Apple,['apple']
1637,1130674,w,Water,['water']
1638,9459237,f,Nut Bar,['nut bar']
1639,6633409,w,Water,['water']
1640,7243401,f,Salmon,['salmon']
1641,2694637,f,Pasta,['pasta']
1642,239192,b,Topo Chico,['topo chico']
1643,2710,m,Amitriptyline 10 Mg,['mg']
1644,4886158,f,Pretzels,['pretzel']
1645,3635194,f,Pepperoni,['pepperoni']
1646,8544014,b,Coconut Watermelon Water,"['coconut', 'watermelon', 'water']"
1647,5909511,f,Eggs Bacon And Toast,"['egg', 'bacon', 'toast']"
1648,6780782,b,Mimosa,['mimosa']
1649,3742311,f,Ham And Chesse,['ham cheese']
1650,8705226,f,Pretzels,['pretzel']
1651,784794,w,Water,['water']
1652,5644844,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
1653,7751108,f,Tomotoes,[]
1654,9240928,f,Roasted Potatoes,['roasted potato']
1655,6452269,f,Pickles,['pickle']
1656,8173935,b,Beer,['beer']
1657,1193918,f,Choclate Cake,['chocolate cake']
1658,4475970,w,Water,['water']
1659,1503006,m,Amitriptyline 10 Mg,['mg']
1660,4123522,f,Goldfish Cracker,['cracker']
1661,8566868,f,Choc Chip Granola,"['choc chip', 'granola']"
1662,5568060,f,Coffe,['coffee']
1663,1194993,w,Water,['water']
1664,4802185,b,Berrie Hibiscus Tea,"['hibiscus tea', 'berrie']"
1665,6611155,f,Chicken Sausage And Egg Sandwi,"['chicken sausage', 'egg sandwich']"
1666,2012862,f,Ham And Chesse,['ham cheese']
1667,6812131,f,Crackers,['cracker']
1668,4679747,w,Water,['water']
1669,4597937,m,Tylenol,['tylenol']
1670,344175,m,Beneadryl,[]
1671,6261522,m,Amitriptyline 10 Mg,['mg']
1672,2872616,w,Water,['water']
1673,8670454,f,Toast And Jam,['toast jam']
1674,5335412,w,Water,['water']
1675,1804742,f,Pickels And Tomatoes,"['pickle', 'tomato']"
1676,5280765,f,Salt And Pepper Chips,"['salt pepper', 'chip']"
1677,5238017,f,Jalepeno Jack Cheese,"['jack', 'cheese']"
1678,1900987,w,Water,['water']
1679,9897669,m,Amitriptyline 10 Mg,['mg']
1680,1243720,b,Coffee,['coffee']
1681,5995364,w,Water,['water']
1682,5954081,f,Chipotle Barbacoa Bowl,"['chipotle', 'barbacoa', 'bowl']"
1683,7700380,b,Ice Tea,['ice tea']
1684,7353434,f,Toast And Jam,['toast jam']
1685,9620912,b,Topo Chico,['topo chico']
1686,1123567,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
1687,6064936,f,Brownie Sundae,['brownie']
1688,4963130,w,Water,['water']
1689,2065329,m,Amitriptyline 10 Mg,['mg']
1690,5977045,w,Water,['water']
1691,4764266,b,Coffee,['coffee']
1692,7646261,f,Toast And Jam,['toast jam']
1693,7835114,w,Water,['water']
1694,9999285,f,Pepperoni,['pepperoni']
1695,6838868,f,Salad,['salad']
1696,4306793,f,Roll,['roll']
1697,5578459,b,Topo Chico,['topo chico']
1698,8234657,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil, B Complex, B2","['vitamin e', 'evening primrose', 'vitamin', 'fish oil', 'b complex', 'b']"
1699,326037,f,Peanut Mms,"['peanut', 'mm']"
1700,274405,f,Rice Cake,['rice cake']
1701,7976711,f,Pizza Slice,['pizza slice']
1702,8963078,f,Pizza Slice,['pizza slice']
1703,8419468,m,Amitriptyline 10 Mg,['mg']
1704,6780609,f,Salmon Benadic,['salmon']
1705,3117935,f,Teriakki Chicken,['chicken']
1706,6515596,f,Lomien,[]
1707,9835943,f,Steamed Vegtables,"['steamed', 'vegtables']"
1708,3105109,w,Water,['water']
1709,55128,m,"Vitamin E, Evening Primrose, Vitamin D, Fish Oil","['vitamin e', 'evening primrose', 'vitamin', 'fish oil']"
1710,4784869,b,Coffee,['coffee']
1711,5821214,w,Water,['water']
1712,4108409,f,Breakfast Taco,"['breakfast', 'taco']"
1713,6536798,b,Iced Coffee,['iced coffee']
1714,1613042,f,Pepperoni Cheese Sandwich,"['cheese sandwich', 'pepperoni']"
1715,2630698,w,Water,['water']
1716,1898400,f,Pizza,['pizza']
1717,3334742,b,Topo Chico,['topo chico']
1718,6847731,m,Amitriptyline 10 Mg,['mg']
1719,1668449,b,Coffee,['coffee']
1720,4252255,w,Water,['water']
1721,4371293,f,Choc Chip Granola,"['choc chip', 'granola']"
1722,7618255,f,Choc Chip Granola,"['choc chip', 'granola']"
1723,5307367,f,Fried Dumplings,"['fried', 'dumpling']"
1724,6884964,f,California Roll,['roll']
1725,1489872,w,Water,['water']
1726,5370106,w,Water,['water']
1727,5323012,f,Veggie Enchiladas,"['veggie', 'enchilada']"
1728,8849255,f,Spanish Rice,['spanish rice']
1729,8641488,f,Spanish Rice,['spanish rice']
1730,3187428,w,Water,['water']
1731,2438675,f,Salt And Pepper Chips,"['salt pepper', 'chip']"
1732,9645783,f,Coffe,['coffee']
1733,1468427,w,Water,['water']
1734,2570413,f,Chips And Queso,"['chip', 'queso']"
1735,4185045,f,Chicken Fajita Taco,"['chicken fajita', 'taco']"
1736,9392307,w,Water,['water']
1737,8007853,w,Water,['water']
1738,4385708,f,Rotisserie Chicken,['rotisserie chicken']
1739,9954818,f,Cheese And Pickles,"['cheese', 'pickle']"
1740,7802826,w,Water,['water']
1741,1196601,f,Popcorn,['popcorn']
1742,5987838,w,Water,['water']
1743,5027164,f,Pepperoni,['pepperoni']
1744,27137,f,Chips And Dip,['chip']
1745,162370,m,Amitriptyline 10 Mg,['mg']
1746,3162768,w,Water,['water']
1747,6816863,b,Roobios Tea Vinegar And Lemon,"['tea', 'vinegar', 'lemon']"
1748,846460,b,Schizandra And Shanzhuyu Tea,['tea']
1749,5383451,f,Electrolyte Powder With Wager,"['electrolyte', 'powder']"
1750,8205804,f,Acai Honeyhempseedraspbcacao,['acai']
1751,6965953,b,Roobios Tea Vinegar And Lemon,"['tea', 'vinegar', 'lemon']"
1752,2010768,f,Handful Of Peanuts,"['handful', 'peanut']"
1753,403310,f,Codpotatochipotleturmericcooil,[]
1754,7169571,f,Two Homemade Chips,"['two', 'homemade', 'chip']"
1755,1544301,w,Water,['water']
1756,1431587,w,Water,['water']
1757,1105461,f,Jobstears W Nutmeg,"['w', 'nutmeg']"
1758,8554736,f,Kiwi Coconut Small Smoothie,"['kiwi', 'coconut', 'small', 'smoothie']"
1759,2428588,w,Water,['water']
1760,2216231,f,Eggtomatoeshisitopepperbutter,[]
1761,3283504,f,Raw Radish,['raw']
1762,4061881,b,1 Spoon Kiefer Drink,"['spoon', 'drink']"
1763,9468851,f,Handful Of Peanuts And Gojiber,"['handful', 'peanut']"
1764,6764738,f,Broccoli With Pepper Sauce,"['broccoli', 'pepper', 'sauce']"
1765,2743551,f,Spoon Full Of Black Cj Mc Olive Paste,"['spoon', 'full', 'black', 'olive', 'paste']"
1766,401826,w,Water,['water']
1767,2524149,f,Apples W Cinnamon,"['apple', 'w', 'cinnamon']"
1768,8823311,b,1 Spoon Kiefer Drink,"['spoon', 'drink']"
1769,3302532,f,Handful Of Peanuts And Gojiber,"['handful', 'peanut']"
1770,8174503,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
1771,5526606,b,Ginger Lemonade,"['ginger', 'lemonade']"
1772,3662968,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
1773,4893562,w,Water,['water']
1774,6207889,f,Water With Copaiba Essoil,"['water', 'copaiba']"
1775,3901545,f,5 Small Fish Tacos In Merrhzs,"['fish taco', 'small']"
1776,5271649,f,5Smallfishtacoslettucewraps,[]
1777,6181598,w,Water,['water']
1778,2505890,b,Green Juice,['green juice']
1779,3378942,b,Roobios Tea Vinegar And Lemon,"['tea', 'vinegar', 'lemon']"
1780,7739370,f,Brusselsprbeatsarugulatahini,[]
1781,9910378,w,Water,['water']
1782,821203,f,Chicken And Kimchi,"['chicken', 'kimchi']"
1783,6839212,w,Water,['water']
1784,9233818,w,Water,['water']
1785,1944791,w,Water,['water']
1786,8716814,f,Half Papaya,"['half', 'papaya']"
1787,8359870,b,Grapefruit Juice,['grapefruit juice']
1788,4219943,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
1789,1093318,b,A Few Sips Of Kombucha,"['sip', 'kombucha']"
1790,8845079,w,Water,['water']
1791,2676979,w,Water,['water']
1792,6363088,f,Electrolyte Powder With Wager,"['electrolyte', 'powder']"
1793,4789990,f,Sushi,['sushi']
1794,9917934,f,Avolettuccarrotcucwrapx2,[]
1795,4257083,f,Handful Of Peanuts And Gojiber,"['handful', 'peanut']"
1796,1572313,f,Apple And Peanutbutter,"['apple', 'peanutbutter']"
1797,7131665,w,Water With 2 Drops Digizesoil,['water']
1798,3538988,b,Schizandra Berry Tea,"['berry', 'tea']"
1799,9398365,f,Handful Cashews,"['handful', 'cashew']"
1800,2593456,f,Hummusspinachbeetpotat,[]
1801,2719232,w,Water,['water']
1802,5299291,w,Water,['water']
1803,768874,f,2Bites Minipear,['bite']
1804,5293060,f,Eggtomatoavo,[]
1805,4532876,f,Butternut Squash And Cocodrink,['butternut squash']
1806,1834954,f,10 Small Asparagus,"['small', 'asparagus']"
1807,3478676,w,Water With 2 Drops Digizesoil,['water']
1808,2839785,b,Electrolyte Powder Fizzywater,"['electrolyte', 'powder']"
1809,2539140,f,Grapes,['grape']
1810,4244446,b,Cacaochicorycoconutdrink,[]
1811,3417881,b,Tangerine Juice,"['tangerine', 'juice']"
1812,8033268,f,Tofuspinachcarrots,[]
1813,8052651,f,Salmon,['salmon']
1814,2650035,b,Cinnamon Tea,"['cinnamon', 'tea']"
1815,2928762,b,Rooibos Tea,['rooibos tea']
1816,151483,f,Rice With Ghee,"['rice', 'ghee']"
1817,4277930,w,Water,['water']
1818,2836597,w,Water,['water']
1819,2130358,w,Water,['water']
1820,6356562,b,Green Juice,['green juice']
1821,7980821,b,Banana Smoothie,['banana smoothie']
1822,2290466,w,Water,['water']
1823,5732990,b,Matcha Coconutmilknectar 2Sips,"['matcha', 'sip']"
1824,3027805,w,Water,['water']
1825,8416445,b,Cinnamon Tea,"['cinnamon', 'tea']"
1826,7772843,b,Grapefruit Juice,['grapefruit juice']
1827,1983324,f,Tuna And Peppers,"['tuna', 'pepper']"
1828,2108943,f,Saucescashewserannochipotle,[]
1829,4551921,f,Halotopminticecream,[]
1830,954589,w,Water,['water']
1831,2253054,w,Water,['water']
1832,4980562,f,Collards With Onion,"['collard', 'onion']"
1833,8975457,f,Hummus,['hummus']
1834,9492749,w,Water,['water']
1835,1756248,w,Water,['water']
1836,9051591,w,Water,['water']
1837,1896436,w,Water,['water']
1838,4570315,b,Matcha Fizzy Drink,"['matcha', 'fizzy', 'drink']"
1839,5186563,w,Water,['water']
1840,9937303,f,Bite Of Sweet Potato Doughnut,"['sweet potato', 'bite', 'doughnut']"
1841,1849689,f,Vegan Chocolate Popsicle,"['vegan', 'chocolate', 'popsicle']"
1842,7514111,f,Rice And Peppers,"['rice', 'pepper']"
1843,7081353,b,Green Juice Partial,"['green juice', 'partial']"
1844,6596682,w,Water,['water']
1845,9710216,b,Ginger Lemonade,"['ginger', 'lemonade']"
1846,3543432,f,Crab,['crab']
1847,119470,f,Beets And Tatsoi,['beet']
1848,9710457,f,Coconutberriescreamnutshoney,[]
1849,6474213,f,Small Potato And 2 Figs,"['small', 'potato', 'fig']"
1850,9171800,w,Water,['water']
1851,2446022,f,Beets Green Beans Oliveoil,"['green bean', 'beet', 'oliveoil']"
1852,8389201,f,Peach And 3Figs,"['peach', 'fig']"
1853,6576472,b,Coconut Water,['coconut water']
1854,6509458,f,Handful Gojiberries,['handful']
1855,9922210,f,Cocnutyogrtfruircreamhoneynuts,[]
1856,6726410,f,Zucchini And Pinenuts,"['zucchini', 'pinenuts']"
1857,6109742,f,2 Figs,['fig']
1858,5836688,f,Chipotle Pepper Nd Hummus,"['chipotle', 'pepper', 'hummus']"
1859,6223655,w,Water,['water']
1860,3307003,b,Cinnamon Tea,"['cinnamon', 'tea']"
1861,5894476,w,Water,['water']
1862,5012992,w,Water,['water']
1863,8623645,w,Water,['water']
1864,2150863,w,Water,['water']
1865,1590598,f,Sweet Potatoes With Olivoil,['sweet potato']
1866,4629107,w,Water,['water']
1867,1287784,w,Water,['water']
1868,1519704,b,Dandelionnettletea,[]
1869,3752026,b,Grapefruit Juice,['grapefruit juice']
1870,4164367,b,Raspberrychia Kombucha,['kombucha']
1871,319711,f,Applesweetpotatoesmoothie,[]
1872,4231998,f,Coconutpeachraspbrysmoothie,[]
1873,2202142,w,Water,['water']
1874,679478,f,Chickensalad,[]
1875,2383714,w,Water,['water']
1876,2369152,w,Water,['water']
1877,9178560,w,Water,['water']
1878,2088926,w,Water,['water']
1879,8561816,b,Electrolyte Powder Fizzywater,"['electrolyte', 'powder']"
